disease,year,age,country,country_name,cohort_size,dalys,cases,deaths
JE,2041,25,CHN,China,,,,
JE,2042,25,CHN,China,,,,
JE,2043,25,CHN,China,,,,
JE,2044,25,CHN,China,,,,
JE,2045,25,CHN,China,,,,
JE,2046,25,CHN,China,,,,
JE,2047,25,CHN,China,,,,
JE,2048,25,CHN,China,,,,
JE,2049,25,CHN,China,,,,
JE,2050,25,CHN,China,,,,
JE,2051,25,CHN,China,,,,
JE,2052,25,CHN,China,,,,
JE,2053,25,CHN,China,,,,
JE,2054,25,CHN,China,,,,
JE,2055,25,CHN,China,,,,
JE,2056,25,CHN,China,,,,
JE,2057,25,CHN,China,,,,
JE,2058,25,CHN,China,,,,
JE,2059,25,CHN,China,,,,
JE,2060,25,CHN,China,,,,
JE,2061,25,CHN,China,,,,
JE,2062,25,CHN,China,,,,
JE,2063,25,CHN,China,,,,
JE,2064,25,CHN,China,,,,
JE,2065,25,CHN,China,,,,
JE,2066,25,CHN,China,,,,
JE,2067,25,CHN,China,,,,
JE,2068,25,CHN,China,,,,
JE,2069,25,CHN,China,,,,
JE,2070,25,CHN,China,,,,
JE,2071,25,CHN,China,,,,
JE,2072,25,CHN,China,,,,
JE,2073,25,CHN,China,,,,
JE,2074,25,CHN,China,,,,
JE,2075,25,CHN,China,,,,
JE,2076,25,CHN,China,,,,
JE,2077,25,CHN,China,,,,
JE,2078,25,CHN,China,,,,
JE,2079,25,CHN,China,,,,
JE,2080,25,CHN,China,,,,
JE,2081,25,CHN,China,,,,
JE,2082,25,CHN,China,,,,
JE,2083,25,CHN,China,,,,
JE,2084,25,CHN,China,,,,
JE,2085,25,CHN,China,,,,
JE,2086,25,CHN,China,,,,
JE,2087,25,CHN,China,,,,
JE,2088,25,CHN,China,,,,
JE,2089,25,CHN,China,,,,
JE,2090,25,CHN,China,,,,
JE,2091,25,CHN,China,,,,
JE,2092,25,CHN,China,,,,
JE,2093,25,CHN,China,,,,
JE,2094,25,CHN,China,,,,
JE,2095,25,CHN,China,,,,
JE,2096,25,CHN,China,,,,
JE,2097,25,CHN,China,,,,
JE,2098,25,CHN,China,,,,
JE,2099,25,CHN,China,,,,
JE,2100,25,CHN,China,,,,
JE,2000,25,IND,India,,,,
JE,2001,25,IND,India,,,,
JE,2002,25,IND,India,,,,
JE,2003,25,IND,India,,,,
JE,2004,25,IND,India,,,,
JE,2005,25,IND,India,,,,
JE,2006,25,IND,India,,,,
JE,2007,25,IND,India,,,,
JE,2008,25,IND,India,,,,
JE,2009,25,IND,India,,,,
JE,2010,25,IND,India,,,,
JE,2011,25,IND,India,,,,
JE,2012,25,IND,India,,,,
JE,2013,25,IND,India,,,,
JE,2014,25,IND,India,,,,
JE,2015,25,IND,India,,,,
JE,2016,25,IND,India,,,,
JE,2017,25,IND,India,,,,
JE,2018,25,IND,India,,,,
JE,2019,25,IND,India,,,,
JE,2020,25,IND,India,,,,
JE,2021,25,IND,India,,,,
JE,2022,25,IND,India,,,,
JE,2023,25,IND,India,,,,
JE,2024,25,IND,India,,,,
JE,2025,25,IND,India,,,,
JE,2026,25,IND,India,,,,
JE,2027,25,IND,India,,,,
JE,2028,25,IND,India,,,,
JE,2029,25,IND,India,,,,
JE,2030,25,IND,India,,,,
JE,2031,25,IND,India,,,,
JE,2032,25,IND,India,,,,
JE,2033,25,IND,India,,,,
JE,2034,25,IND,India,,,,
JE,2035,25,IND,India,,,,
JE,2036,25,IND,India,,,,
JE,2037,25,IND,India,,,,
JE,2038,25,IND,India,,,,
JE,2039,25,IND,India,,,,
JE,2040,25,IND,India,,,,
JE,2041,25,IND,India,,,,
JE,2042,25,IND,India,,,,
JE,2043,25,IND,India,,,,
JE,2044,25,IND,India,,,,
JE,2045,25,IND,India,,,,
JE,2046,25,IND,India,,,,
JE,2047,25,IND,India,,,,
JE,2048,25,IND,India,,,,
JE,2049,25,IND,India,,,,
JE,2050,25,IND,India,,,,
JE,2051,25,IND,India,,,,
JE,2052,25,IND,India,,,,
JE,2053,25,IND,India,,,,
JE,2054,25,IND,India,,,,
JE,2055,25,IND,India,,,,
JE,2056,25,IND,India,,,,
JE,2057,25,IND,India,,,,
JE,2058,25,IND,India,,,,
JE,2059,25,IND,India,,,,
JE,2060,25,IND,India,,,,
JE,2061,25,IND,India,,,,
JE,2062,25,IND,India,,,,
JE,2063,25,IND,India,,,,
JE,2064,25,IND,India,,,,
JE,2065,25,IND,India,,,,
JE,2066,25,IND,India,,,,
JE,2067,25,IND,India,,,,
JE,2068,25,IND,India,,,,
JE,2069,25,IND,India,,,,
JE,2070,25,IND,India,,,,
JE,2071,25,IND,India,,,,
JE,2072,25,IND,India,,,,
JE,2073,25,IND,India,,,,
JE,2074,25,IND,India,,,,
JE,2075,25,IND,India,,,,
JE,2076,25,IND,India,,,,
JE,2077,25,IND,India,,,,
JE,2078,25,IND,India,,,,
JE,2079,25,IND,India,,,,
JE,2080,25,IND,India,,,,
JE,2081,25,IND,India,,,,
JE,2082,25,IND,India,,,,
JE,2083,25,IND,India,,,,
JE,2084,25,IND,India,,,,
JE,2085,25,IND,India,,,,
JE,2086,25,IND,India,,,,
JE,2087,25,IND,India,,,,
JE,2088,25,IND,India,,,,
JE,2089,25,IND,India,,,,
JE,2090,25,IND,India,,,,
JE,2091,25,IND,India,,,,
JE,2092,25,IND,India,,,,
JE,2093,25,IND,India,,,,
JE,2094,25,IND,India,,,,
JE,2095,25,IND,India,,,,
JE,2096,25,IND,India,,,,
JE,2097,25,IND,India,,,,
JE,2098,25,IND,India,,,,
JE,2099,25,IND,India,,,,
JE,2100,25,IND,India,,,,
JE,2000,25,PAK,Pakistan,,,,
JE,2001,25,PAK,Pakistan,,,,
JE,2002,25,PAK,Pakistan,,,,
JE,2003,25,PAK,Pakistan,,,,
JE,2004,25,PAK,Pakistan,,,,
JE,2005,25,PAK,Pakistan,,,,
JE,2006,25,PAK,Pakistan,,,,
JE,2007,25,PAK,Pakistan,,,,
JE,2008,25,PAK,Pakistan,,,,
JE,2009,25,PAK,Pakistan,,,,
JE,2010,25,PAK,Pakistan,,,,
JE,2011,25,PAK,Pakistan,,,,
JE,2012,25,PAK,Pakistan,,,,
JE,2013,25,PAK,Pakistan,,,,
JE,2014,25,PAK,Pakistan,,,,
JE,2015,25,PAK,Pakistan,,,,
JE,2016,25,PAK,Pakistan,,,,
JE,2017,25,PAK,Pakistan,,,,
JE,2018,25,PAK,Pakistan,,,,
JE,2019,25,PAK,Pakistan,,,,
JE,2020,25,PAK,Pakistan,,,,
JE,2021,25,PAK,Pakistan,,,,
JE,2022,25,PAK,Pakistan,,,,
JE,2023,25,PAK,Pakistan,,,,
JE,2024,25,PAK,Pakistan,,,,
JE,2025,25,PAK,Pakistan,,,,
JE,2026,25,PAK,Pakistan,,,,
JE,2027,25,PAK,Pakistan,,,,
JE,2028,25,PAK,Pakistan,,,,
JE,2029,25,PAK,Pakistan,,,,
JE,2030,25,PAK,Pakistan,,,,
JE,2031,25,PAK,Pakistan,,,,
JE,2032,25,PAK,Pakistan,,,,
JE,2033,25,PAK,Pakistan,,,,
JE,2034,25,PAK,Pakistan,,,,
JE,2035,25,PAK,Pakistan,,,,
JE,2036,25,PAK,Pakistan,,,,
JE,2037,25,PAK,Pakistan,,,,
JE,2038,25,PAK,Pakistan,,,,
JE,2039,25,PAK,Pakistan,,,,
JE,2040,25,PAK,Pakistan,,,,
JE,2041,25,PAK,Pakistan,,,,
JE,2042,25,PAK,Pakistan,,,,
JE,2043,25,PAK,Pakistan,,,,
JE,2044,25,PAK,Pakistan,,,,
JE,2045,25,PAK,Pakistan,,,,
JE,2046,25,PAK,Pakistan,,,,
JE,2047,25,PAK,Pakistan,,,,
JE,2048,25,PAK,Pakistan,,,,
JE,2049,25,PAK,Pakistan,,,,
JE,2050,25,PAK,Pakistan,,,,
JE,2051,25,PAK,Pakistan,,,,
JE,2052,25,PAK,Pakistan,,,,
JE,2053,25,PAK,Pakistan,,,,
JE,2054,25,PAK,Pakistan,,,,
JE,2055,25,PAK,Pakistan,,,,
JE,2056,25,PAK,Pakistan,,,,
JE,2057,25,PAK,Pakistan,,,,
JE,2058,25,PAK,Pakistan,,,,
JE,2059,25,PAK,Pakistan,,,,
JE,2060,25,PAK,Pakistan,,,,
JE,2061,25,PAK,Pakistan,,,,
JE,2062,25,PAK,Pakistan,,,,
JE,2063,25,PAK,Pakistan,,,,
JE,2064,25,PAK,Pakistan,,,,
JE,2065,25,PAK,Pakistan,,,,
JE,2066,25,PAK,Pakistan,,,,
JE,2067,25,PAK,Pakistan,,,,
JE,2068,25,PAK,Pakistan,,,,
JE,2069,25,PAK,Pakistan,,,,
JE,2070,25,PAK,Pakistan,,,,
JE,2071,25,PAK,Pakistan,,,,
JE,2072,25,PAK,Pakistan,,,,
JE,2073,25,PAK,Pakistan,,,,
JE,2074,25,PAK,Pakistan,,,,
JE,2075,25,PAK,Pakistan,,,,
JE,2076,25,PAK,Pakistan,,,,
JE,2077,25,PAK,Pakistan,,,,
JE,2078,25,PAK,Pakistan,,,,
JE,2079,25,PAK,Pakistan,,,,
JE,2080,25,PAK,Pakistan,,,,
JE,2081,25,PAK,Pakistan,,,,
JE,2082,25,PAK,Pakistan,,,,
JE,2083,25,PAK,Pakistan,,,,
JE,2084,25,PAK,Pakistan,,,,
JE,2085,25,PAK,Pakistan,,,,
JE,2086,25,PAK,Pakistan,,,,
JE,2087,25,PAK,Pakistan,,,,
JE,2088,25,PAK,Pakistan,,,,
JE,2089,25,PAK,Pakistan,,,,
JE,2090,25,PAK,Pakistan,,,,
JE,2091,25,PAK,Pakistan,,,,
JE,2092,25,PAK,Pakistan,,,,
JE,2093,25,PAK,Pakistan,,,,
JE,2094,25,PAK,Pakistan,,,,
JE,2095,25,PAK,Pakistan,,,,
JE,2096,25,PAK,Pakistan,,,,
JE,2097,25,PAK,Pakistan,,,,
JE,2098,25,PAK,Pakistan,,,,
JE,2099,25,PAK,Pakistan,,,,
JE,2100,25,PAK,Pakistan,,,,
JE,2000,26,CHN,China,,,,
JE,2001,26,CHN,China,,,,
JE,2002,26,CHN,China,,,,
JE,2003,26,CHN,China,,,,
JE,2004,26,CHN,China,,,,
JE,2005,26,CHN,China,,,,
JE,2006,26,CHN,China,,,,
JE,2007,26,CHN,China,,,,
JE,2008,26,CHN,China,,,,
JE,2009,26,CHN,China,,,,
JE,2010,26,CHN,China,,,,
JE,2011,26,CHN,China,,,,
JE,2012,26,CHN,China,,,,
JE,2013,26,CHN,China,,,,
JE,2014,26,CHN,China,,,,
JE,2015,26,CHN,China,,,,
JE,2016,26,CHN,China,,,,
JE,2017,26,CHN,China,,,,
JE,2018,26,CHN,China,,,,
JE,2019,26,CHN,China,,,,
JE,2020,26,CHN,China,,,,
JE,2021,26,CHN,China,,,,
JE,2022,26,CHN,China,,,,
JE,2023,26,CHN,China,,,,
JE,2024,26,CHN,China,,,,
JE,2025,26,CHN,China,,,,
JE,2026,26,CHN,China,,,,
JE,2027,26,CHN,China,,,,
JE,2028,26,CHN,China,,,,
JE,2029,26,CHN,China,,,,
JE,2030,26,CHN,China,,,,
JE,2031,26,CHN,China,,,,
JE,2032,26,CHN,China,,,,
JE,2033,26,CHN,China,,,,
JE,2034,26,CHN,China,,,,
JE,2035,26,CHN,China,,,,
JE,2036,26,CHN,China,,,,
JE,2037,26,CHN,China,,,,
JE,2038,26,CHN,China,,,,
JE,2039,26,CHN,China,,,,
JE,2040,26,CHN,China,,,,
JE,2041,26,CHN,China,,,,
JE,2042,26,CHN,China,,,,
JE,2043,26,CHN,China,,,,
JE,2044,26,CHN,China,,,,
JE,2045,26,CHN,China,,,,
JE,2046,26,CHN,China,,,,
JE,2047,26,CHN,China,,,,
JE,2048,26,CHN,China,,,,
JE,2049,26,CHN,China,,,,
JE,2050,26,CHN,China,,,,
JE,2051,26,CHN,China,,,,
JE,2052,26,CHN,China,,,,
JE,2053,26,CHN,China,,,,
JE,2054,26,CHN,China,,,,
JE,2055,26,CHN,China,,,,
JE,2056,26,CHN,China,,,,
JE,2057,26,CHN,China,,,,
JE,2058,26,CHN,China,,,,
JE,2059,26,CHN,China,,,,
JE,2060,26,CHN,China,,,,
JE,2061,26,CHN,China,,,,
JE,2062,26,CHN,China,,,,
JE,2063,26,CHN,China,,,,
JE,2064,26,CHN,China,,,,
JE,2065,26,CHN,China,,,,
JE,2066,26,CHN,China,,,,
JE,2067,26,CHN,China,,,,
JE,2068,26,CHN,China,,,,
JE,2069,26,CHN,China,,,,
JE,2070,26,CHN,China,,,,
JE,2071,26,CHN,China,,,,
JE,2072,26,CHN,China,,,,
JE,2073,26,CHN,China,,,,
JE,2074,26,CHN,China,,,,
JE,2075,26,CHN,China,,,,
JE,2076,26,CHN,China,,,,
JE,2077,26,CHN,China,,,,
JE,2078,26,CHN,China,,,,
JE,2079,26,CHN,China,,,,
JE,2080,26,CHN,China,,,,
JE,2081,26,CHN,China,,,,
JE,2082,26,CHN,China,,,,
JE,2083,26,CHN,China,,,,
JE,2084,26,CHN,China,,,,
JE,2085,26,CHN,China,,,,
JE,2086,26,CHN,China,,,,
JE,2087,26,CHN,China,,,,
JE,2088,26,CHN,China,,,,
JE,2089,26,CHN,China,,,,
JE,2090,26,CHN,China,,,,
JE,2091,26,CHN,China,,,,
JE,2092,26,CHN,China,,,,
JE,2093,26,CHN,China,,,,
JE,2094,26,CHN,China,,,,
JE,2095,26,CHN,China,,,,
JE,2096,26,CHN,China,,,,
JE,2097,26,CHN,China,,,,
JE,2098,26,CHN,China,,,,
JE,2099,26,CHN,China,,,,
JE,2100,26,CHN,China,,,,
JE,2000,26,IND,India,,,,
JE,2001,26,IND,India,,,,
JE,2002,26,IND,India,,,,
JE,2003,26,IND,India,,,,
JE,2004,26,IND,India,,,,
JE,2005,26,IND,India,,,,
JE,2006,26,IND,India,,,,
JE,2007,26,IND,India,,,,
JE,2008,26,IND,India,,,,
JE,2009,26,IND,India,,,,
JE,2010,26,IND,India,,,,
JE,2011,26,IND,India,,,,
JE,2012,26,IND,India,,,,
JE,2013,26,IND,India,,,,
JE,2014,26,IND,India,,,,
JE,2015,26,IND,India,,,,
JE,2016,26,IND,India,,,,
JE,2017,26,IND,India,,,,
JE,2018,26,IND,India,,,,
JE,2019,26,IND,India,,,,
JE,2020,26,IND,India,,,,
JE,2021,26,IND,India,,,,
JE,2022,26,IND,India,,,,
JE,2023,26,IND,India,,,,
JE,2024,26,IND,India,,,,
JE,2025,26,IND,India,,,,
JE,2026,26,IND,India,,,,
JE,2027,26,IND,India,,,,
JE,2028,26,IND,India,,,,
JE,2029,26,IND,India,,,,
JE,2030,26,IND,India,,,,
JE,2031,26,IND,India,,,,
JE,2032,26,IND,India,,,,
JE,2033,26,IND,India,,,,
JE,2034,26,IND,India,,,,
JE,2035,26,IND,India,,,,
JE,2036,26,IND,India,,,,
JE,2037,26,IND,India,,,,
JE,2038,26,IND,India,,,,
JE,2039,26,IND,India,,,,
JE,2040,26,IND,India,,,,
JE,2041,26,IND,India,,,,
JE,2042,26,IND,India,,,,
JE,2043,26,IND,India,,,,
JE,2044,26,IND,India,,,,
JE,2045,26,IND,India,,,,
JE,2046,26,IND,India,,,,
JE,2047,26,IND,India,,,,
JE,2048,26,IND,India,,,,
JE,2049,26,IND,India,,,,
JE,2050,26,IND,India,,,,
JE,2051,26,IND,India,,,,
JE,2052,26,IND,India,,,,
JE,2053,26,IND,India,,,,
JE,2054,26,IND,India,,,,
JE,2055,26,IND,India,,,,
JE,2056,26,IND,India,,,,
JE,2057,26,IND,India,,,,
JE,2058,26,IND,India,,,,
JE,2059,26,IND,India,,,,
JE,2060,26,IND,India,,,,
JE,2061,26,IND,India,,,,
JE,2062,26,IND,India,,,,
JE,2063,26,IND,India,,,,
JE,2064,26,IND,India,,,,
JE,2065,26,IND,India,,,,
JE,2066,26,IND,India,,,,
JE,2067,26,IND,India,,,,
JE,2068,26,IND,India,,,,
JE,2069,26,IND,India,,,,
JE,2070,26,IND,India,,,,
JE,2071,26,IND,India,,,,
JE,2072,26,IND,India,,,,
JE,2073,26,IND,India,,,,
JE,2074,26,IND,India,,,,
JE,2075,26,IND,India,,,,
JE,2076,26,IND,India,,,,
JE,2077,26,IND,India,,,,
JE,2078,26,IND,India,,,,
JE,2079,26,IND,India,,,,
JE,2080,26,IND,India,,,,
JE,2081,26,IND,India,,,,
JE,2082,26,IND,India,,,,
JE,2083,26,IND,India,,,,
JE,2084,26,IND,India,,,,
JE,2085,26,IND,India,,,,
JE,2086,26,IND,India,,,,
JE,2087,26,IND,India,,,,
JE,2088,26,IND,India,,,,
JE,2089,26,IND,India,,,,
JE,2090,26,IND,India,,,,
JE,2091,26,IND,India,,,,
JE,2092,26,IND,India,,,,
JE,2093,26,IND,India,,,,
JE,2094,26,IND,India,,,,
JE,2095,26,IND,India,,,,
JE,2096,26,IND,India,,,,
JE,2097,26,IND,India,,,,
JE,2098,26,IND,India,,,,
JE,2099,26,IND,India,,,,
JE,2100,26,IND,India,,,,
JE,2000,26,PAK,Pakistan,,,,
JE,2001,26,PAK,Pakistan,,,,
JE,2002,26,PAK,Pakistan,,,,
JE,2003,26,PAK,Pakistan,,,,
JE,2004,26,PAK,Pakistan,,,,
JE,2005,26,PAK,Pakistan,,,,
JE,2006,26,PAK,Pakistan,,,,
JE,2007,26,PAK,Pakistan,,,,
JE,2008,26,PAK,Pakistan,,,,
JE,2009,26,PAK,Pakistan,,,,
JE,2010,26,PAK,Pakistan,,,,
JE,2011,26,PAK,Pakistan,,,,
JE,2012,26,PAK,Pakistan,,,,
JE,2013,26,PAK,Pakistan,,,,
JE,2014,26,PAK,Pakistan,,,,
JE,2015,26,PAK,Pakistan,,,,
JE,2016,26,PAK,Pakistan,,,,
JE,2017,26,PAK,Pakistan,,,,
JE,2018,26,PAK,Pakistan,,,,
JE,2019,26,PAK,Pakistan,,,,
JE,2020,26,PAK,Pakistan,,,,
JE,2021,26,PAK,Pakistan,,,,
JE,2022,26,PAK,Pakistan,,,,
JE,2023,26,PAK,Pakistan,,,,
JE,2024,26,PAK,Pakistan,,,,
JE,2025,26,PAK,Pakistan,,,,
JE,2026,26,PAK,Pakistan,,,,
JE,2027,26,PAK,Pakistan,,,,
JE,2028,26,PAK,Pakistan,,,,
JE,2029,26,PAK,Pakistan,,,,
JE,2030,26,PAK,Pakistan,,,,
JE,2031,26,PAK,Pakistan,,,,
JE,2032,26,PAK,Pakistan,,,,
JE,2033,26,PAK,Pakistan,,,,
JE,2034,26,PAK,Pakistan,,,,
JE,2035,26,PAK,Pakistan,,,,
JE,2036,26,PAK,Pakistan,,,,
JE,2037,26,PAK,Pakistan,,,,
JE,2038,26,PAK,Pakistan,,,,
JE,2039,26,PAK,Pakistan,,,,
JE,2040,26,PAK,Pakistan,,,,
JE,2041,26,PAK,Pakistan,,,,
JE,2042,26,PAK,Pakistan,,,,
JE,2043,26,PAK,Pakistan,,,,
JE,2044,26,PAK,Pakistan,,,,
JE,2045,26,PAK,Pakistan,,,,
JE,2046,26,PAK,Pakistan,,,,
JE,2047,26,PAK,Pakistan,,,,
JE,2048,26,PAK,Pakistan,,,,
JE,2049,26,PAK,Pakistan,,,,
JE,2050,26,PAK,Pakistan,,,,
JE,2051,26,PAK,Pakistan,,,,
JE,2052,26,PAK,Pakistan,,,,
JE,2053,26,PAK,Pakistan,,,,
JE,2054,26,PAK,Pakistan,,,,
JE,2055,26,PAK,Pakistan,,,,
JE,2056,26,PAK,Pakistan,,,,
JE,2057,26,PAK,Pakistan,,,,
JE,2058,26,PAK,Pakistan,,,,
JE,2059,26,PAK,Pakistan,,,,
JE,2060,26,PAK,Pakistan,,,,
JE,2061,26,PAK,Pakistan,,,,
JE,2062,26,PAK,Pakistan,,,,
JE,2063,26,PAK,Pakistan,,,,
JE,2064,26,PAK,Pakistan,,,,
JE,2065,26,PAK,Pakistan,,,,
JE,2066,26,PAK,Pakistan,,,,
JE,2067,26,PAK,Pakistan,,,,
JE,2068,26,PAK,Pakistan,,,,
JE,2069,26,PAK,Pakistan,,,,
JE,2070,26,PAK,Pakistan,,,,
JE,2071,26,PAK,Pakistan,,,,
JE,2072,26,PAK,Pakistan,,,,
JE,2073,26,PAK,Pakistan,,,,
JE,2074,26,PAK,Pakistan,,,,
JE,2075,26,PAK,Pakistan,,,,
JE,2076,26,PAK,Pakistan,,,,
JE,2077,26,PAK,Pakistan,,,,
JE,2078,26,PAK,Pakistan,,,,
JE,2079,26,PAK,Pakistan,,,,
JE,2080,26,PAK,Pakistan,,,,
JE,2081,26,PAK,Pakistan,,,,
JE,2082,26,PAK,Pakistan,,,,
JE,2083,26,PAK,Pakistan,,,,
JE,2084,26,PAK,Pakistan,,,,
JE,2085,26,PAK,Pakistan,,,,
JE,2086,26,PAK,Pakistan,,,,
JE,2087,26,PAK,Pakistan,,,,
JE,2088,26,PAK,Pakistan,,,,
JE,2089,26,PAK,Pakistan,,,,
JE,2090,26,PAK,Pakistan,,,,
JE,2091,26,PAK,Pakistan,,,,
JE,2092,26,PAK,Pakistan,,,,
JE,2093,26,PAK,Pakistan,,,,
JE,2094,26,PAK,Pakistan,,,,
JE,2095,26,PAK,Pakistan,,,,
JE,2096,26,PAK,Pakistan,,,,
JE,2097,26,PAK,Pakistan,,,,
JE,2098,26,PAK,Pakistan,,,,
JE,2099,26,PAK,Pakistan,,,,
JE,2100,26,PAK,Pakistan,,,,
JE,2000,27,CHN,China,,,,
JE,2001,27,CHN,China,,,,
JE,2002,27,CHN,China,,,,
JE,2003,27,CHN,China,,,,
JE,2004,27,CHN,China,,,,
JE,2005,27,CHN,China,,,,
JE,2006,27,CHN,China,,,,
JE,2007,27,CHN,China,,,,
JE,2008,27,CHN,China,,,,
JE,2009,27,CHN,China,,,,
JE,2010,27,CHN,China,,,,
JE,2011,27,CHN,China,,,,
JE,2012,27,CHN,China,,,,
JE,2013,27,CHN,China,,,,
JE,2014,27,CHN,China,,,,
JE,2015,27,CHN,China,,,,
JE,2016,27,CHN,China,,,,
JE,2017,27,CHN,China,,,,
JE,2018,27,CHN,China,,,,
JE,2019,27,CHN,China,,,,
JE,2020,27,CHN,China,,,,
JE,2021,27,CHN,China,,,,
JE,2022,27,CHN,China,,,,
JE,2023,27,CHN,China,,,,
JE,2024,27,CHN,China,,,,
JE,2025,27,CHN,China,,,,
JE,2026,27,CHN,China,,,,
JE,2027,27,CHN,China,,,,
JE,2028,27,CHN,China,,,,
JE,2029,27,CHN,China,,,,
JE,2030,27,CHN,China,,,,
JE,2031,27,CHN,China,,,,
JE,2032,27,CHN,China,,,,
JE,2033,27,CHN,China,,,,
JE,2034,27,CHN,China,,,,
JE,2035,27,CHN,China,,,,
JE,2036,27,CHN,China,,,,
JE,2037,27,CHN,China,,,,
JE,2038,27,CHN,China,,,,
JE,2039,27,CHN,China,,,,
JE,2040,27,CHN,China,,,,
JE,2041,27,CHN,China,,,,
JE,2042,27,CHN,China,,,,
JE,2043,27,CHN,China,,,,
JE,2044,27,CHN,China,,,,
JE,2045,27,CHN,China,,,,
JE,2046,27,CHN,China,,,,
JE,2047,27,CHN,China,,,,
JE,2048,27,CHN,China,,,,
JE,2049,27,CHN,China,,,,
JE,2050,27,CHN,China,,,,
JE,2051,27,CHN,China,,,,
JE,2052,27,CHN,China,,,,
JE,2053,27,CHN,China,,,,
JE,2054,27,CHN,China,,,,
JE,2055,27,CHN,China,,,,
JE,2056,27,CHN,China,,,,
JE,2057,27,CHN,China,,,,
JE,2058,27,CHN,China,,,,
JE,2059,27,CHN,China,,,,
JE,2060,27,CHN,China,,,,
JE,2061,27,CHN,China,,,,
JE,2062,27,CHN,China,,,,
JE,2063,27,CHN,China,,,,
JE,2064,27,CHN,China,,,,
JE,2065,27,CHN,China,,,,
JE,2066,27,CHN,China,,,,
JE,2067,27,CHN,China,,,,
JE,2068,27,CHN,China,,,,
JE,2069,27,CHN,China,,,,
JE,2070,27,CHN,China,,,,
JE,2071,27,CHN,China,,,,
JE,2072,27,CHN,China,,,,
JE,2073,27,CHN,China,,,,
JE,2074,27,CHN,China,,,,
JE,2075,27,CHN,China,,,,
JE,2076,27,CHN,China,,,,
JE,2077,27,CHN,China,,,,
JE,2078,27,CHN,China,,,,
JE,2079,27,CHN,China,,,,
JE,2080,27,CHN,China,,,,
JE,2081,27,CHN,China,,,,
JE,2082,27,CHN,China,,,,
JE,2083,27,CHN,China,,,,
JE,2084,27,CHN,China,,,,
JE,2085,27,CHN,China,,,,
JE,2086,27,CHN,China,,,,
JE,2087,27,CHN,China,,,,
JE,2088,27,CHN,China,,,,
JE,2089,27,CHN,China,,,,
JE,2090,27,CHN,China,,,,
JE,2091,27,CHN,China,,,,
JE,2092,27,CHN,China,,,,
JE,2093,27,CHN,China,,,,
JE,2094,27,CHN,China,,,,
JE,2095,27,CHN,China,,,,
JE,2096,27,CHN,China,,,,
JE,2097,27,CHN,China,,,,
JE,2098,27,CHN,China,,,,
JE,2099,27,CHN,China,,,,
JE,2100,27,CHN,China,,,,
JE,2000,27,IND,India,,,,
JE,2001,27,IND,India,,,,
JE,2002,27,IND,India,,,,
JE,2003,27,IND,India,,,,
JE,2004,27,IND,India,,,,
JE,2005,27,IND,India,,,,
JE,2006,27,IND,India,,,,
JE,2007,27,IND,India,,,,
JE,2008,27,IND,India,,,,
JE,2009,27,IND,India,,,,
JE,2010,27,IND,India,,,,
JE,2011,27,IND,India,,,,
JE,2012,27,IND,India,,,,
JE,2013,27,IND,India,,,,
JE,2014,27,IND,India,,,,
JE,2015,27,IND,India,,,,
JE,2016,27,IND,India,,,,
JE,2017,27,IND,India,,,,
JE,2018,27,IND,India,,,,
JE,2019,27,IND,India,,,,
JE,2020,27,IND,India,,,,
JE,2021,27,IND,India,,,,
JE,2022,27,IND,India,,,,
JE,2023,27,IND,India,,,,
JE,2024,27,IND,India,,,,
JE,2025,27,IND,India,,,,
JE,2026,27,IND,India,,,,
JE,2027,27,IND,India,,,,
JE,2028,27,IND,India,,,,
JE,2029,27,IND,India,,,,
JE,2030,27,IND,India,,,,
JE,2031,27,IND,India,,,,
JE,2032,27,IND,India,,,,
JE,2033,27,IND,India,,,,
JE,2034,27,IND,India,,,,
JE,2035,27,IND,India,,,,
JE,2036,27,IND,India,,,,
JE,2037,27,IND,India,,,,
JE,2038,27,IND,India,,,,
JE,2039,27,IND,India,,,,
JE,2040,27,IND,India,,,,
JE,2041,27,IND,India,,,,
JE,2042,27,IND,India,,,,
JE,2043,27,IND,India,,,,
JE,2044,27,IND,India,,,,
JE,2045,27,IND,India,,,,
JE,2046,27,IND,India,,,,
JE,2047,27,IND,India,,,,
JE,2048,27,IND,India,,,,
JE,2049,27,IND,India,,,,
JE,2050,27,IND,India,,,,
JE,2051,27,IND,India,,,,
JE,2052,27,IND,India,,,,
JE,2053,27,IND,India,,,,
JE,2054,27,IND,India,,,,
JE,2055,27,IND,India,,,,
JE,2056,27,IND,India,,,,
JE,2057,27,IND,India,,,,
JE,2058,27,IND,India,,,,
JE,2059,27,IND,India,,,,
JE,2060,27,IND,India,,,,
JE,2061,27,IND,India,,,,
JE,2062,27,IND,India,,,,
JE,2063,27,IND,India,,,,
JE,2064,27,IND,India,,,,
JE,2065,27,IND,India,,,,
JE,2066,27,IND,India,,,,
JE,2067,27,IND,India,,,,
JE,2068,27,IND,India,,,,
JE,2069,27,IND,India,,,,
JE,2070,27,IND,India,,,,
JE,2071,27,IND,India,,,,
JE,2072,27,IND,India,,,,
JE,2073,27,IND,India,,,,
JE,2074,27,IND,India,,,,
JE,2075,27,IND,India,,,,
JE,2076,27,IND,India,,,,
JE,2077,27,IND,India,,,,
JE,2078,27,IND,India,,,,
JE,2079,27,IND,India,,,,
