scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2005,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2006,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2007,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2008,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2009,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2010,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2011,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2012,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2013,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2014,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2015,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2016,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2017,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2018,0,0,<NA>,<NA>,0.479928829449364
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2019,0,0,<NA>,<NA>,0.705563469368245
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2020,0,0,<NA>,<NA>,0.739893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2021,0,0,<NA>,<NA>,0.749893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2022,0,0,<NA>,<NA>,0.759893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2023,0,0,<NA>,<NA>,0.769893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2024,0,0,<NA>,<NA>,0.779893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2025,0,0,<NA>,<NA>,0.789893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2026,0,0,<NA>,<NA>,0.799893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2027,0,0,<NA>,<NA>,0.809893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2028,0,0,<NA>,<NA>,0.819893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2029,0,0,<NA>,<NA>,0.829893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2030,0,0,<NA>,<NA>,0.839893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2031,0,0,<NA>,<NA>,0.849893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2032,0,0,<NA>,<NA>,0.859893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2033,0,0,<NA>,<NA>,0.869893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2034,0,0,<NA>,<NA>,0.879893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2035,0,0,<NA>,<NA>,0.889893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2036,0,0,<NA>,<NA>,0.899893244174046
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2037,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2038,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2039,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2040,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2041,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2042,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2043,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2044,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2045,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2046,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2047,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2048,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2049,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2050,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2051,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2052,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2053,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2054,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2055,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2056,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2057,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2058,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2059,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2060,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2061,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2062,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2063,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2064,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2065,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2066,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2067,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2068,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2069,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2070,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2071,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2072,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2073,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2074,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2075,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2076,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2077,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2078,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2079,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2080,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2081,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2082,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2083,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2084,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2085,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2086,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2087,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2088,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2089,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2090,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2091,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2092,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2093,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2094,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2095,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2096,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2097,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2098,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2099,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,MMR,Myanmar,2100,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1989,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1990,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1991,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1992,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1993,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1994,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1995,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1996,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1997,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1998,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,1999,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2000,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2001,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2002,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2003,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2004,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2005,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2006,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2007,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2008,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2009,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2010,0,0,<NA>,<NA>,0.24
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2011,0,0,<NA>,<NA>,0.31
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2012,0,0,<NA>,<NA>,0.39
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2013,0,0,<NA>,<NA>,0.47
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2014,0,0,<NA>,<NA>,0.43
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2015,0,0,<NA>,<NA>,0.5
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2016,0,0,<NA>,<NA>,0.46
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2017,0,0,<NA>,<NA>,0.47
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2018,0,0,<NA>,<NA>,0.48
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2019,0,0,<NA>,<NA>,0.49
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2020,0,0,<NA>,<NA>,0.5
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2021,0,0,<NA>,<NA>,0.51
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2022,0,0,<NA>,<NA>,0.52
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2023,0,0,<NA>,<NA>,0.53
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2024,0,0,<NA>,<NA>,0.54
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2025,0,0,<NA>,<NA>,0.55
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2026,0,0,<NA>,<NA>,0.56
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2027,0,0,<NA>,<NA>,0.57
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2028,0,0,<NA>,<NA>,0.58
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2029,0,0,<NA>,<NA>,0.59
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2030,0,0,<NA>,<NA>,0.6
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2031,0,0,<NA>,<NA>,0.61
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2032,0,0,<NA>,<NA>,0.62
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2033,0,0,<NA>,<NA>,0.63
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2034,0,0,<NA>,<NA>,0.64
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2035,0,0,<NA>,<NA>,0.65
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2036,0,0,<NA>,<NA>,0.66
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2037,0,0,<NA>,<NA>,0.67
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2038,0,0,<NA>,<NA>,0.68
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2039,0,0,<NA>,<NA>,0.69
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2040,0,0,<NA>,<NA>,0.7
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2041,0,0,<NA>,<NA>,0.71
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2042,0,0,<NA>,<NA>,0.72
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2043,0,0,<NA>,<NA>,0.73
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2044,0,0,<NA>,<NA>,0.74
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2045,0,0,<NA>,<NA>,0.75
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2046,0,0,<NA>,<NA>,0.76
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2047,0,0,<NA>,<NA>,0.77
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2048,0,0,<NA>,<NA>,0.78
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2049,0,0,<NA>,<NA>,0.79
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2050,0,0,<NA>,<NA>,0.8
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2051,0,0,<NA>,<NA>,0.81
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2052,0,0,<NA>,<NA>,0.82
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2053,0,0,<NA>,<NA>,0.83
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2054,0,0,<NA>,<NA>,0.84
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2055,0,0,<NA>,<NA>,0.85
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2056,0,0,<NA>,<NA>,0.86
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2057,0,0,<NA>,<NA>,0.87
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2058,0,0,<NA>,<NA>,0.88
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2059,0,0,<NA>,<NA>,0.89
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2060,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2061,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2062,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2063,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2064,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2065,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2066,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2067,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2068,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2069,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2070,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2071,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2072,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2073,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2074,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2075,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2076,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2077,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2078,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2079,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2080,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2081,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2082,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2083,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2084,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2085,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2086,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2087,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2088,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2089,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2090,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2091,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2092,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2093,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2094,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2095,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2096,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2097,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2098,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2099,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,NPL,Nepal,2100,0,0,<NA>,<NA>,0.9
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1989,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1990,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1991,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1992,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1993,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1994,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1995,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1996,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,PAK,Pakistan,1997,0,0,<NA>,<NA>,0
