"country_code","age_from","age_to","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"LAO",25,25,28704,29114,29551,29942,30259,30552,30771,31049,31456,32028,32718,33383,34106,34830,35535,36272,36984,37767,38732,39942,41351,42743,44190,45763,47420,49019,49114,49166,49043,48819,48788,49848,51103,52700,54700,56974,59374,61861,64308,66637,68904,70713,72497,74418,76570,78872,80577,82448,84213,85721,87127,88424,89609,90948,92809,95320,98646,101872,105507,109686,114090,118159,121565,124652,127487,129874,132975,135959,137834,138182,137522,136943,136155,135293,134581,134051,133543,132691,132628,133882,135973,138086,140184,141636,142082,141885,141934,141783,141589,141535,141546,141574,141383,140915,140162,139227,138428,137435,136338,135232,134136,133204,132110,130957,129826,128729,127822,126790,125692,124580,123478,122578,121565,120474,119350,118221,117284,116245,115133,113990,112845,111879,110822,109708,108584,107472,106527,105509,104446,103378,102331,101437,100480,99515,98589,97709,96964,96167,95349,94538,93745,93086,92379,91632,90865,90097,89460,88774,88054,87326,86602
"LAO",26,26,27991,28402,28817,29276,29696,30036,30226,30494,30798,31215,31790,32429,33094,33824,34566,35292,35931,36665,37477,38477,39722,41094,42531,43949,45408,46898,46980,46944,46969,46961,46958,47924,49142,50523,52197,54232,56612,59031,61527,63974,66293,68069,69868,71619,73502,75625,77319,79089,80991,82747,84241,85445,86568,87667,89061,91075,94427,97723,100890,104414,108446,112940,116806,120013,122896,125545,128930,132028,134994,136862,137204,136680,136061,135230,134326,133589,133279,132703,131788,131684,132918,135218,137270,139308,140711,141126,141154,141138,140924,140679,140593,140839,140798,140540,140018,139231,138540,137669,136608,135457,134318,133495,132494,131334,130130,128965,128131,127159,126063,124913,123768,122923,121958,120884,119744,118587,117700,116705,115610,114452,113280,112357,111339,110230,109076,107926,107015,106023,104960,103862,102772,101903,100969,99974,98979,98034,97313,96534,95704,94857,94026,93387,92696,91956,91180,90392,89776,89108,88390,87643,86894
"LAO",27,27,27297,27692,28107,28544,29029,29469,29711,29948,30242,30556,30974,31505,32143,32814,33560,34321,34956,35617,36378,37223,38255,39470,40885,42294,43601,44898,44877,44821,44747,44854,45025,46112,47228,48564,50013,51714,53883,56279,58705,61199,63633,65485,67246,69006,70714,72560,74087,75834,77625,79505,81236,82642,83665,84695,85798,87273,90290,93605,96836,99895,103277,107583,111854,115505,118509,121202,124672,128045,131120,134060,135897,136422,135852,135187,134299,133347,132879,132495,131851,130881,130738,132226,134460,136448,138421,139772,140456,140415,140331,140051,139753,139948,140120,140008,139680,139103,138605,137837,136893,135764,134558,133734,132839,131768,130542,129284,128423,127518,126479,125319,124116,123265,122351,121321,120185,118995,118116,117167,116112,114959,113755,112838,111859,110786,109626,108430,107512,106551,105511,104402,103268,102385,101472,100497,99462,98434,97675,96917,96103,95235,94356,93702,93029,92302,91525,90717,90102,89453,88751,87998,87219
"LAO",28,28,26638,27000,27400,27836,28298,28800,29145,29434,29696,29998,30314,30691,31223,31866,32553,33316,33989,34646,35332,36125,37001,38007,39264,40651,41952,43104,42923,42742,42637,42628,42879,44203,45428,46654,48052,49522,51376,53562,55963,58386,60865,62855,64689,66406,68118,69784,71056,72614,74373,76133,77977,79740,80946,81868,82894,84024,86583,89573,92818,95936,98856,102630,106780,110818,114251,117066,120400,123856,127199,130242,133133,135177,135655,135033,134305,133355,132697,132155,131699,130995,129972,130109,131532,133697,135616,137521,139164,139779,139665,139510,139162,139170,139291,139387,139201,138802,138538,137964,137118,136101,134902,134033,133137,132167,131025,129731,128797,127866,126889,125781,124554,123665,122746,121763,120667,119468,118574,117632,116619,115503,114292,113360,112387,111350,110222,109008,108060,107091,106079,104990,103835,102921,101995,101038,100020,98943,98113,97317,96520,95665,94756,94067,93378,92666,91900,91083,90458,89810,89125,88386,87593
"LAO",29,29,26001,26342,26711,27131,27590,28069,28477,28867,29182,29451,29755,30030,30411,30949,31607,32310,32987,33682,34365,35082,35904,36754,37803,39035,40318,41468,41206,40838,40582,40527,40642,42088,43536,44861,46145,47559,49190,51064,53256,55654,58061,60115,62086,63876,65541,67208,68334,69613,71164,72885,74601,76604,78151,79236,80140,81183,83411,85959,88889,92018,94994,98318,102041,106025,109827,113057,116329,119653,123078,126382,129371,132472,134471,134896,134207,133412,132759,132034,131421,130899,130137,129400,129478,130833,132924,134771,136972,138548,139090,138901,138674,138636,138576,138620,138637,138375,138295,137959,137306,136382,135292,134432,133494,132523,131478,130264,129297,128296,127292,126243,125064,124154,123199,122210,121157,119995,119094,118139,117134,116056,114878,113941,112955,111924,110828,109643,108679,107683,106662,105598,104460,103526,102571,101601,100598,99535,98657,97793,96957,96117,95218,94500,93777,93050,92296,91487,90854,90198,89513,88787,88007
"LAO",30,30,25354,25705,26053,26443,26887,27362,27746,28199,28615,28937,29207,29469,29749,30140,30693,31367,31983,32682,33404,34117,34862,35656,36550,37578,38711,39847,39672,39203,38730,38493,38543,39887,41444,42982,44357,45653,47231,48884,50767,52957,55338,57340,59375,61303,63040,64655,65828,66944,68193,69689,71359,73364,75142,76547,77591,78501,80632,82861,85367,88193,91179,94489,97834,101498,105313,108893,112380,115645,118942,122328,125572,128767,131825,133774,134130,133368,132866,132151,131360,130682,130096,129617,128826,128842,130125,132139,134278,136416,137922,138387,138121,138202,138099,137966,137932,137869,137923,137774,137363,136632,135629,134873,133948,132939,131893,130770,129879,128847,127778,126701,125577,124710,123737,122715,121656,120533,119665,118707,117691,116620,115476,114569,113581,112539,111448,110292,109353,108343,107298,106225,105107,104187,103215,102218,101201,100149,99282,98372,97470,96591,95704,94993,94243,93483,92714,91914,91287,90623,89932,89207,88437
"LAO",31,31,24702,25058,25415,25785,26200,26660,27039,27467,27945,28370,28693,28919,29185,29476,29886,30456,31041,31679,32405,33157,33898,34613,35449,36324,37259,38254,38161,37775,37178,36690,36524,37824,39272,40908,42487,43869,45329,46928,48592,50476,52652,54649,56628,58620,60497,62183,63351,64507,65574,66747,68176,70263,72041,73665,75007,76032,78009,80142,82343,84764,87459,90707,94036,97394,100996,104657,108279,111755,114996,118258,121585,125026,128176,131187,133069,133352,132874,132308,131531,130681,129940,129629,129095,128246,128196,129404,131702,133777,135848,137281,137669,137704,137718,137547,137340,137226,137472,137456,137236,136750,135940,135263,134441,133448,132367,131243,130435,129479,128382,127242,126090,125270,124340,123303,122215,121084,120247,119322,118305,117227,116090,115210,114250,113208,112110,110959,110042,109057,107999,106904,105777,104872,103913,102900,101859,100792,99931,99031,98085,97142,96215,95510,94767,93982,93182,92366,91743,91084,90387,89657,88888
"LAO",32,32,24048,24406,24768,25146,25541,25973,26338,26760,27212,27699,28125,28402,28632,28909,29221,29649,30132,30739,31403,32159,32940,33648,34404,35222,36009,36814,36685,36378,35856,35218,34764,35842,37237,38758,40428,42008,43549,45029,46639,48306,50180,51995,53968,55903,57844,59671,60958,62102,63205,64182,65267,67230,69087,70705,72250,73549,75597,77577,79682,81813,84124,87010,90286,93625,96993,100548,104106,107715,111164,114373,117581,121097,124493,127593,130541,132353,132910,132367,131738,130907,130000,129526,129160,128568,127658,127539,129023,131258,133266,135267,136626,137305,137274,137220,136979,136696,136884,137060,136972,136681,136120,135626,134883,133992,132930,131776,130957,130085,129063,127898,126687,125831,124948,123953,122852,121695,120843,119949,118964,117888,116746,115865,114933,113920,112823,111667,110748,109785,108752,107647,106500,105579,104634,103634,102579,101491,100609,99714,98778,97793,96804,96053,95316,94537,93713,92869,92223,91569,90877,90142,89370
"LAO",33,33,23389,23752,24116,24498,24900,25313,25652,26059,26504,26964,27453,27832,28113,28354,28651,28982,29326,29831,30462,31156,31941,32688,33437,34175,34907,35571,35374,35023,34574,34000,33367,34117,35285,36747,38298,39964,41693,43252,44743,46354,48014,49559,51347,53275,55157,57048,58534,59787,60873,61881,62755,64451,66205,67896,69428,70915,73156,75219,77173,79211,81248,83691,86608,89906,93252,96645,100051,103603,107183,110598,113757,117143,120621,123967,127003,129883,131954,132454,131849,131164,130280,129629,129110,128686,128031,127058,127204,128635,130803,132741,134671,136308,136930,136831,136706,136392,136400,136527,136631,136472,136109,135850,135297,134486,133526,132394,131532,130657,129718,128628,127395,126467,125556,124608,123549,122382,121492,120590,119637,118591,117453,116557,115630,114644,113576,112424,111490,110530,109520,108438,107284,106333,105378,104392,103349,102249,101336,100426,99495,98519,97490,96668,95890,95117,94298,93433,92750,92078,91390,90660,89884
"LAO",34,34,22726,23094,23462,23846,24251,24670,24992,25372,25802,26255,26717,27159,27541,27832,28093,28408,28658,29024,29555,30215,30937,31689,32475,33206,33861,34474,34268,33843,33340,32830,32250,32755,33590,34820,36308,37852,39656,41400,42968,44461,46065,47434,48947,50687,52562,54393,56008,57448,58634,59623,60524,62037,63560,65168,66762,68227,70545,72818,74869,76759,78706,80838,83304,86246,89562,92929,96190,99600,103131,106676,110038,113357,116717,120153,123435,126403,129518,131543,131987,131327,130588,129939,129256,128689,128203,127483,126755,126862,128236,130335,132202,134388,135978,136540,136370,136173,136130,136089,136154,136186,135954,135871,135565,134952,134072,133041,132181,131273,130339,129333,128174,127205,126232,125263,124251,123125,122208,121276,120322,119308,118201,117292,116358,115383,114343,113218,112273,111306,110304,109245,108114,107140,106163,105172,104144,103056,102117,101183,100241,99271,98250,97374,96532,95722,94910,94049,93333,92630,91928,91202,90430
"LAO",35,35,22068,22432,22805,23192,23598,24019,24349,24712,25114,25551,26006,26422,26867,27259,27568,27847,28082,28355,28748,29307,29994,30684,31473,32242,32893,33433,33314,32878,32292,31716,31189,31670,32258,33151,34403,35882,37552,39369,41119,42688,44174,45528,46862,48323,50008,51831,53453,55017,56380,57460,58340,59881,61247,62656,64184,65702,67869,70229,72508,74509,76312,78321,80473,82955,85918,89265,92507,95781,99180,102682,106175,109666,112968,116298,119679,122891,126062,129140,131120,131516,130802,130265,129596,128879,128259,127708,127202,126446,126510,127825,129853,131945,134094,135635,136134,135892,135934,135853,135763,135764,135724,135739,135618,135263,134590,133639,132849,131952,130997,130003,128928,128005,126999,125979,124952,123874,122971,122020,121046,120038,118962,118059,117119,116147,115124,114027,113085,112114,111113,110069,108960,107988,106995,105989,104961,103888,102940,101985,101027,100050,99035,98150,97259,96391,95547,94692,93963,93231,92504,91768,91000
"LAO",36,36,21421,21774,22143,22534,22943,23365,23699,24068,24452,24862,25302,25711,26130,26583,26992,27319,27519,27777,28077,28499,29085,29740,30466,31239,31930,32468,32416,32068,31468,30797,30190,30640,31200,31844,32757,33999,35589,37272,39093,40843,42404,43679,44998,46279,47681,49312,50993,52561,54043,55293,56256,57772,59168,60444,61804,63272,65350,67561,69940,72187,74117,75937,77980,80144,82640,85637,88874,92129,95400,98782,102240,105828,109305,112587,115874,119194,122572,125708,128751,130693,131042,130495,129941,129248,128492,127817,127445,126915,126127,126145,127399,129618,131677,133786,135275,135709,135673,135680,135559,135419,135357,135529,135510,135349,134945,134208,133466,132643,131707,130703,129647,128777,127820,126776,125708,124622,123738,122804,121818,120800,119736,118837,117906,116935,115923,114850,113910,112945,111947,110912,109823,108850,107860,106845,105809,104741,103786,102825,101852,100865,99849,98949,98050,97139,96243,95360,94619,93876,93124,92369,91595
"LAO",37,37,20741,21128,21486,21873,22285,22709,23045,23417,23807,24199,24611,25005,25418,25846,26315,26740,26988,27211,27496,27825,28275,28829,29520,30230,30928,31509,31598,31316,30803,30113,29399,29672,30198,30812,31474,32375,33711,35314,37002,38822,40562,41949,43190,44457,45678,47023,48577,50200,51685,53050,54176,55760,57136,58443,59692,61021,62920,65047,67279,69641,71836,73739,75604,77674,79848,82368,85272,88523,91778,95041,98390,101915,105492,108951,112199,115439,118893,122241,125345,128358,130264,130748,130186,129611,128890,128093,127569,127176,126617,125795,125767,127182,129372,131395,133462,134897,135505,135439,135410,135249,135058,135177,135319,135264,135063,134607,134050,133278,132419,131444,130388,129511,128610,127618,126534,125418,124500,123589,122623,121600,120536,119624,118701,117741,116738,115684,114746,113786,112796,111770,110700,109725,108737,107727,106688,105621,104651,103685,102708,101712,100693,99774,98862,97945,97010,96083,95297,94543,93782,93008,92221
"LAO",38,38,20007,20449,20840,21215,21622,22049,22390,22762,23155,23552,23946,24314,24711,25132,25576,26061,26407,26677,26927,27241,27598,28017,28607,29283,29920,30511,30762,30646,30197,29591,28852,28905,29258,29834,30466,31116,32092,33441,35050,36737,38546,40143,41502,42691,43900,45062,46375,47885,49422,50791,52028,53735,55200,56489,57766,59006,60669,62615,64768,66988,69312,71457,73402,75304,77399,79595,82021,84946,88199,91447,94687,98080,101601,105162,108591,111802,115148,118581,121900,124977,127962,129973,130451,129872,129272,128521,127848,127314,126896,126306,125449,125557,126954,129113,131098,133120,134700,135286,135189,135124,134922,134885,134983,135093,135000,134758,134454,133876,133073,132177,131159,130258,129359,128426,127397,126273,125302,124365,123424,122425,121364,120431,119502,118554,117564,116526,115587,114635,113653,112638,111583,110608,109625,108619,107588,106523,105537,104562,103582,102584,101562,100624,99698,98770,97831,96871,96025,95232,94463,93680,92878
"LAO",39,39,19246,19719,20163,20569,20964,21386,21732,22107,22499,22899,23298,23650,24020,24425,24861,25321,25729,26094,26389,26668,27009,27337,27791,28367,28973,29509,29853,29937,29676,29130,28472,28372,28512,28919,29512,30131,30834,31825,33181,34789,36467,38156,39731,41044,42176,43328,44474,45768,47209,48627,49869,51623,53233,54627,55888,57154,58659,60363,62334,64481,66668,68937,71117,73098,75036,77166,79253,81711,84646,87895,91123,94380,97779,101294,104827,108221,111511,114846,118259,121555,124606,127666,129680,130149,129549,128921,128266,127597,127049,126604,125982,125233,125336,126713,128838,130783,132920,134488,135052,134922,134820,134744,134697,134773,134849,134718,134601,134287,133686,132849,131914,131026,130112,129188,128223,127157,126155,125173,124214,123244,122209,121257,120315,119368,118392,117371,116428,115482,114515,113511,112470,111491,110514,109520,108496,107441,106440,105455,104471,103473,102450,101493,100554,99617,98670,97707,96814,95966,95161,94372,93564
"LAO",40,40,18493,18963,19436,19893,20318,20727,21071,21449,21842,22241,22643,23002,23355,23732,24152,24604,24990,25415,25804,26126,26432,26746,27108,27549,28057,28565,28913,29118,29092,28755,28154,28000,27992,28193,28621,29201,29850,30569,31568,32924,34525,36100,37772,39310,40571,41647,42781,43925,45175,46515,47806,49484,51158,52719,54100,55350,56813,58356,60080,62044,64166,66302,68602,70809,72824,74807,76821,78948,81426,84366,87597,90813,94084,97485,100980,104483,107922,111209,114535,117934,121207,124298,127368,129382,129838,129213,128645,128004,127335,126772,126298,125749,125006,125102,126456,128546,130572,132706,134260,134801,134638,134627,134551,134494,134546,134586,134548,134428,134102,133476,132604,131769,130875,129947,129000,128000,127028,126023,125029,124048,123045,122094,121140,120187,119220,118216,117265,116322,115369,114386,113358,112371,111397,110416,109409,108363,107352,106357,105370,104374,103353,102377,101424,100480,99529,98559,97647,96756,95902,95081,94268
"LAO",41,41,17728,18213,18684,19169,19642,20079,20414,20790,21185,21584,21984,22347,22708,23068,23458,23893,24274,24677,25124,25537,25886,26165,26513,26863,27238,27653,28030,28243,28364,28296,27926,27688,27626,27684,27913,28333,28919,29585,30313,31314,32664,34178,35738,37379,38874,40084,41140,42272,43390,44566,45797,47435,49041,50682,52249,53634,55012,56516,58075,59789,61728,63803,65973,68297,70530,72588,74456,76512,78666,81160,84090,87279,90512,93793,97185,100658,104172,107612,110897,114220,117605,120882,123987,127065,129075,129515,128913,128362,127731,127061,126480,126044,125505,124766,124853,126183,128319,130348,132477,134017,134532,134425,134419,134341,134273,134299,134399,134363,134239,133898,133246,132442,131606,130706,129764,128791,127857,126886,125876,124868,123862,122917,121968,121010,120046,119058,118100,117153,116208,115247,114246,113250,112271,111298,110311,109288,108266,107264,106273,105279,104266,103273,102304,101351,100398,99428,98493,97585,96692,95828,94987
"LAO",42,42,17039,17453,17939,18421,18920,19403,19768,20134,20526,20927,21326,21688,22053,22421,22793,23197,23563,23962,24386,24856,25293,25615,25929,26264,26551,26836,27170,27422,27554,27657,27590,27463,27318,27323,27414,27643,28050,28653,29328,30060,31056,32335,33836,35367,36972,38424,39612,40669,41777,42840,43934,45432,47009,48588,50249,51837,53294,54715,56239,57787,59472,61365,63475,65673,68019,70289,72226,74139,76225,78403,80898,83762,86971,90217,93497,96877,100331,103850,107292,110583,113903,117260,120555,123671,126752,128756,129184,128605,128069,127447,126773,126200,125779,125249,124511,124587,125935,128079,130108,132231,133755,134294,134198,134195,134115,134033,134090,134197,134161,134031,133674,133062,132262,131425,130519,129562,128629,127701,126729,125712,124689,123717,122778,121829,120867,119890,118926,117976,117031,116084,115113,114124,113140,112166,111193,110197,109179,108169,107174,106182,105178,104175,103192,102226,101268,100303,99353,98424,97517,96618,95739
"LAO",43,43,16471,16767,17183,17679,18174,18682,19093,19489,19871,20268,20669,21030,21395,21766,22146,22532,22867,23251,23670,24117,24610,25018,25374,25676,25951,26150,26400,26619,26797,26912,27039,27130,27096,27020,27058,27155,27356,27782,28394,29074,29804,30742,32011,33487,34984,36553,37984,39174,40211,41266,42267,43576,45015,46573,48176,49871,51494,52994,54438,55955,57473,59104,61036,63176,65401,67778,69916,71898,73845,75957,78144,80556,83442,86668,89917,93193,96532,99993,103519,106970,110266,113535,116912,120223,123347,126428,128395,128847,128287,127763,127148,126462,125910,125501,124977,124239,124312,125673,127824,129853,131968,133491,134041,133955,133954,133870,133797,133865,133978,133940,133802,133465,132861,132065,131225,130312,129377,128452,127529,126555,125530,124524,123561,122627,121677,120709,119740,118786,117843,116900,115949,114976,114000,113025,112054,111078,110074,109071,108071,107078,106080,105075,104084,103107,102139,101174,100218,99275,98350,97439,96530
"LAO",44,44,15978,16199,16500,16927,17436,17939,18374,18815,19227,19614,20011,20371,20736,21108,21491,21884,22199,22554,22959,23401,23870,24330,24772,25117,25360,25549,25755,25896,26049,26216,26355,26583,26765,26799,26758,26804,26859,27083,27522,28140,28818,29499,30432,31680,33125,34588,36145,37576,38748,39739,40734,41920,43167,44588,46175,47816,49522,51190,52715,54154,55647,57097,58770,60735,62903,65163,67394,69575,71591,73568,75693,77787,80222,83128,86361,89609,92831,96178,99647,103185,106645,109876,113166,116560,119883,123011,126039,128027,128500,127956,127443,126800,126140,125607,125208,124689,123934,124024,125396,127553,129580,131678,133212,133773,133695,133694,133606,133547,133624,133740,133699,133568,133239,132641,131849,131006,130103,129178,128261,127340,126362,125344,124348,123393,122462,121510,120540,119583,118638,117701,116757,115796,114837,113872,112904,111933,110941,109952,108960,107966,106970,105965,104972,103989,103013,102040,101077,100130,99192,98267,97348
"LAO",45,45,15479,15703,15931,16246,16687,17203,17633,18097,18553,18969,19356,19710,20075,20448,20832,21229,21548,21883,22260,22688,23152,23585,24078,24511,24799,24959,25189,25294,25375,25523,25719,25903,26220,26469,26540,26507,26497,26578,26818,27265,27881,28519,29199,30115,31336,32751,34211,35768,37181,38310,39246,40400,41524,42749,44198,45829,47460,49211,50905,52428,53847,55258,56753,58463,60458,62663,64768,67042,69254,71301,73294,75318,77438,79893,82809,86046,89231,92461,95815,99298,102849,106234,109486,112792,116200,119531,122593,125642,127649,128139,127611,127055,126442,125805,125288,124899,124350,123616,123721,125104,127265,129265,131375,132917,133487,133416,133399,133327,133280,133364,133481,133436,133316,132995,132403,131612,130770,129880,128964,128052,127132,126152,125146,124159,123210,122282,121321,120364,119417,118480,117547,116586,115640,114693,113737,112773,111780,110804,109828,108844,107850,106841,105849,104864,103884,102906,101932,100979,100037,99100,98169
"LAO",46,46,14999,15201,15432,15676,16007,16457,16898,17355,17834,18296,18712,19053,19411,19785,20171,20569,20889,21229,21586,21988,22438,22860,23326,23811,24189,24396,24625,24764,24815,24896,25078,25268,25542,25924,26210,26290,26188,26203,26304,26556,27005,27587,28226,28893,29787,30983,32397,33863,35403,36773,37850,38919,40019,41120,42367,43858,45464,47140,48918,50612,52118,53444,54900,56434,58179,60213,62256,64404,66709,68950,71015,72900,74952,77093,79560,82483,85647,88844,92082,95449,98947,102413,105821,109091,112411,115829,119080,122167,125235,127259,127765,127179,126656,126070,125455,124953,124521,123997,123283,123403,124796,126919,128936,131056,132605,133182,133084,133089,133031,132994,133083,133185,133156,133046,132732,132145,131345,130520,129641,128732,127825,126894,125931,124936,123956,123012,122068,121125,120180,119241,118311,117353,116412,115480,114542,113592,112600,111628,110666,109698,108715,107704,106712,105729,104747,103767,102783,101821,100875,99933,98992
"LAO",47,47,14455,14719,14928,15174,15435,15778,16153,16620,17092,17576,18038,18405,18751,19118,19506,19907,20227,20566,20927,21310,21734,22140,22595,23054,23486,23786,24084,24228,24322,24378,24497,24628,24906,25246,25665,25960,25958,25882,25918,26033,26291,26711,27296,27926,28575,29448,30648,32072,33526,35025,36345,37526,38547,39629,40750,42032,43483,45134,46837,48618,50299,51700,53071,54567,56138,57926,59790,61877,64060,66392,68650,70598,72514,74590,76744,79220,82062,85241,88449,91701,95082,98482,101975,105404,108688,112019,115343,118623,121732,124816,126854,127284,126735,126243,125683,125088,124532,124130,123630,122935,123070,124413,126559,128592,130719,132274,132809,132738,132762,132717,132687,132750,132872,132858,132757,132449,131841,131063,130255,129386,128482,127554,126644,125697,124712,123738,122768,121846,120919,119985,119054,118091,117157,116233,115312,114382,113396,112428,111473,110521,109555,108549,107558,106578,105600,104618,103626,102658,101705,100761,99815
"LAO",48,48,13797,14173,14443,14667,14930,15204,15474,15875,16356,16833,17319,17729,18100,18454,18836,19238,19560,19899,20260,20646,21052,21430,21868,22316,22724,23081,23483,23709,23815,23921,24019,24043,24264,24608,24986,25416,25615,25638,25585,25635,25759,25993,26422,27000,27615,28248,29124,30340,31756,33177,34629,36020,37158,38166,39273,40425,41647,43142,44820,46528,48297,49866,51311,52722,54256,55872,57486,59395,61517,63729,66079,68211,70188,72131,74224,76389,78776,81634,84827,88052,91318,94590,98016,101533,104979,108275,111498,114851,118156,121285,124383,126326,126793,126279,125816,125280,124619,124098,123724,123248,122572,122645,124016,126183,128231,130365,131858,132420,132375,132417,132382,132312,132400,132541,132541,132448,132106,131523,130766,129972,129111,128175,127271,126382,125449,124472,123462,122517,121616,120704,119779,118805,117868,116956,116048,115136,114160,113201,112254,111312,110364,109366,108382,107406,106435,105458,104458,103483,102527,101579,100632
"LAO",49,49,13073,13516,13896,14179,14420,14695,14897,15195,15611,16096,16575,17007,17421,17800,18169,18564,18888,19228,19589,19973,20382,20741,21150,21582,21982,22318,22777,23120,23318,23441,23596,23557,23673,23962,24344,24735,25058,25282,25327,25289,25350,25449,25699,26126,26693,27295,27922,28824,30042,31430,32811,34301,35654,36783,37817,38960,40028,41293,42816,44500,46199,47853,49461,50944,52395,53974,55414,57073,59017,61171,63403,65620,67779,69783,71745,73852,75920,78324,81199,84411,87653,90800,94096,97547,101084,104545,107720,110971,114350,117678,120825,123810,125787,126289,125807,125372,124754,124136,123650,123302,122849,122099,122206,123605,125792,127852,129909,131428,132015,131993,132050,131962,131921,132031,132191,132203,132062,131748,131189,130451,129670,128764,127856,126976,126105,125185,124160,123178,122257,121375,120477,119499,118553,117641,116748,115853,114886,113939,113004,112074,111140,110151,109177,108210,107246,106279,105276,104295,103334,102386,101438
"LAO",50,50,12370,12794,13240,13630,13928,14182,14385,14615,14928,15350,15837,16262,16697,17118,17510,17893,18209,18551,18913,19297,19704,20063,20453,20858,21243,21574,22003,22414,22742,22966,23142,23121,23177,23365,23694,24090,24367,24714,24957,25018,24991,25023,25144,25399,25821,26377,26959,27620,28534,29733,31087,32477,33934,35280,36437,37511,38550,39661,40955,42485,44162,45744,47435,49078,50599,52095,53497,54982,56677,58653,60828,62925,65168,67351,69374,71353,73356,75443,77866,80761,83993,87110,90281,93599,97070,100625,103957,107160,110436,113838,117186,120208,123227,125236,125769,125319,124784,124215,123639,123186,122865,122323,121613,121754,123178,125383,127356,129439,130981,131591,131590,131580,131525,131511,131644,131821,131772,131662,131375,130837,130117,129279,128405,127524,126666,125813,124835,123841,122885,121987,121123,120163,119216,118297,117406,116531,115574,114638,113716,112800,111881,110900,109938,108982,108029,107073,106074,105093,104127,103175,102230
"LAO",51,51,11668,12094,12520,12974,13376,13686,13867,14098,14345,14666,15090,15523,15950,16392,16825,17231,17534,17868,18231,18616,19022,19377,19766,20152,20513,20833,21245,21631,22036,22401,22687,22655,22728,22857,23089,23435,23710,24012,24377,24635,24706,24647,24701,24832,25089,25507,26028,26646,27327,28235,29409,30745,32105,33559,34936,36133,37088,38170,39310,40611,42136,43695,45314,47039,48716,50280,51599,53046,54567,56294,58293,60329,62453,64719,66920,68959,70829,72852,74959,77405,80321,83423,86566,89759,93096,96584,100002,103363,106591,109889,113313,116524,119581,122630,124669,125233,124666,124182,123661,123126,122707,122282,121784,121112,121285,122733,124840,126846,128952,130515,131147,131065,131093,131069,131083,131237,131339,131326,131247,130983,130467,129678,128876,128033,127178,126341,125419,124476,123513,122582,121705,120770,119846,118929,118034,117163,116217,115295,114388,113486,112584,111611,110660,109719,108779,107835,106841,105867,104903,103948,103001
"LAO",52,52,11019,11394,11822,12256,12720,13131,13368,13576,13823,14079,14404,14775,15210,15644,16097,16541,16867,17188,17542,17928,18334,18687,19072,19458,19802,20100,20486,20861,21245,21694,22132,22187,22248,22393,22568,22821,23044,23343,23664,24043,24309,24340,24306,24373,24511,24771,25141,25701,26342,27025,27920,29056,30367,31727,33212,34630,35696,36694,37804,38952,40250,41657,43253,44905,46661,48379,49763,51127,52610,54164,55914,57772,59837,61985,64268,66483,68406,70298,72343,74474,76942,79724,82853,86019,89230,92583,95924,99373,102761,106011,109331,112603,115852,118942,122019,124086,124513,124000,123566,123091,122598,122063,121685,121229,120596,120800,122139,124283,126319,128447,130029,130561,130524,130588,130595,130635,130701,130843,130865,130813,130573,129974,129226,128461,127647,126816,125898,125017,124109,123174,122267,121307,120413,119524,118634,117761,116809,115904,115015,114130,113245,112279,111341,110415,109491,108562,107573,106608,105654,104703,103754
